;repo_name; repo_url; url_commit; message
;learn-cypress-example;https://api.github.com/repos/kateyurasova/learn-cypress-example;https://github.com/kateyurasova/learn-cypress-example/commit/f200e9ebd74ee2b2c3e174c765732aa22284554f;Modify tests to iherb
;learn-cypress-example;https://api.github.com/repos/kateyurasova/learn-cypress-example;https://github.com/kateyurasova/learn-cypress-example/commit/eb067bdc65ca169275886bc563cc723265cc6b9c;Added UI tests
;learn-cypress-example;https://api.github.com/repos/kateyurasova/learn-cypress-example;https://github.com/kateyurasova/learn-cypress-example/commit/397b1bec24f9e004dc9d0fbb0e6e0fcc77d86d7f;changes for api tests
;learn-cypress-example;https://api.github.com/repos/kateyurasova/learn-cypress-example;https://github.com/kateyurasova/learn-cypress-example/commit/8fd688a433968f472d73bf49365b8ead8aaa3995;Parameterized tests based on limits defined in fixture
;learn-cypress-example;https://api.github.com/repos/kateyurasova/learn-cypress-example;https://github.com/kateyurasova/learn-cypress-example/commit/ad95510d8e758cd0893cd36e2ebe511467637f25;API testing
;nuxt-cypress-example;https://api.github.com/repos/hex-digital/nuxt-cypress-example;https://github.com/hex-digital/nuxt-cypress-example/commit/1fd00269835f854e449482957cca6972353868e3;Add small note about available Login test to README
;nuxt-cypress-example;https://api.github.com/repos/hex-digital/nuxt-cypress-example;https://github.com/hex-digital/nuxt-cypress-example/commit/3f811bbd3c739146d2e83e5dec46a8d753e9c39b;Add examples for testing login with Cypress
;nuxt-cypress-example;https://api.github.com/repos/hex-digital/nuxt-cypress-example;https://github.com/hex-digital/nuxt-cypress-example/commit/47a4ec69817dcae3314860443c245fd78db50fdc;Removing linting and testing from circle ci
;nuxt-cypress-example;https://api.github.com/repos/hex-digital/nuxt-cypress-example;https://github.com/hex-digital/nuxt-cypress-example/commit/16f1374bdef82810286aefc015f4c2b07d44ab5a;Add check for store value to test
;nuxt-cypress-example;https://api.github.com/repos/hex-digital/nuxt-cypress-example;https://github.com/hex-digital/nuxt-cypress-example/commit/008094ce54ce20fcf4468c5453552f0a803b52a8;Change test from login page to correct index page
;nuxt-cypress-example;https://api.github.com/repos/hex-digital/nuxt-cypress-example;https://github.com/hex-digital/nuxt-cypress-example/commit/06b037037188cc8c17e0a69ca164c1cca1ce1815;Remove example tests - add test test
;cypress-testsuite;https://api.github.com/repos/frappe/cypress-testsuite;https://github.com/frappe/cypress-testsuite/commit/5deb35e80f94200a62c348831e8744bfd9a60cbb;"chore: add commands and working tests

Signed-off-by: Chinmay D. Pai <chinmaydpai@gmail.com>"
;cypress-daywalker;https://api.github.com/repos/JaySunSyn/cypress-daywalker;https://github.com/JaySunSyn/cypress-daywalker/commit/9b41b92e45de1277912f3ecdfbf417ad1efbb3d5;Add cypress test script
;angular_cypress_example;https://api.github.com/repos/rschaniel/angular_cypress_example;https://github.com/rschaniel/angular_cypress_example/commit/9679bc0bd6d14653486b3687202051b1859b4bc5;corrected test
;angular_cypress_example;https://api.github.com/repos/rschaniel/angular_cypress_example;https://github.com/rschaniel/angular_cypress_example/commit/f0917fb7868821dba1e640c69e25ded99a80f2fd;updated Jenkinsfile for test reporting
;angular_cypress_example;https://api.github.com/repos/rschaniel/angular_cypress_example;https://github.com/rschaniel/angular_cypress_example/commit/109dc26981d19c425773082794d91d146fc374f8;added test error
;angular_cypress_example;https://api.github.com/repos/rschaniel/angular_cypress_example;https://github.com/rschaniel/angular_cypress_example/commit/09e2e25ae9c84dbe83a4bb3c4de7cb62c2552378;added more tests
;cypress-setup;https://api.github.com/repos/kristijan-pajtasev/cypress-setup;https://github.com/kristijan-pajtasev/cypress-setup/commit/5f0848c272b0d5c45a61e14b48bfc81d7ac1677d;unit test coverage report setup
;cypress-setup;https://api.github.com/repos/kristijan-pajtasev/cypress-setup;https://github.com/kristijan-pajtasev/cypress-setup/commit/06a2c12d479966f8458f68ed957aac93a0d7d05e;unit test added
;cypress-setup;https://api.github.com/repos/kristijan-pajtasev/cypress-setup;https://github.com/kristijan-pajtasev/cypress-setup/commit/f6d5b909120c2a9dc0a005f7b77dfe71c13f5487;React Test component
;cypress-setup;https://api.github.com/repos/kristijan-pajtasev/cypress-setup;https://github.com/kristijan-pajtasev/cypress-setup/commit/42ef7e43d1d9673d39d4ff410afcc63b7a4cf574;unity test fixed
;storybook-code-coverage;https://api.github.com/repos/penx/storybook-code-coverage;https://github.com/penx/storybook-code-coverage/commit/3d46c6415e3c5643d9b3e681b52e63f7a64f7e39;initialise .nyc_output/out.json before running integration tests
;storybook-code-coverage;https://api.github.com/repos/penx/storybook-code-coverage;https://github.com/penx/storybook-code-coverage/commit/4787fd3599afbd039d705c1c3822906ab8cfa281;add start-server-and-test
;storybook-code-coverage;https://api.github.com/repos/penx/storybook-code-coverage;https://github.com/penx/storybook-code-coverage/commit/68d977c1253a803d57540d9deecaa854d79d195a;clean coverage before running coverage script, don't include stories.js and test.js in coverage
;cypress-antd;https://api.github.com/repos/WiserSolutions/cypress-antd;https://github.com/WiserSolutions/cypress-antd/commit/076ecd89f906c8204c0a83462cbaaf6466e20d59;Fixed `setFormFieldValues` test.
;cypress-antd;https://api.github.com/repos/WiserSolutions/cypress-antd;https://github.com/WiserSolutions/cypress-antd/commit/c953b04b3d0e6a160ff57a9bd75b19cf04828028;Added a test for expecting empty select-box.
;cypress-demo-framework;https://api.github.com/repos/JoanEsquivel/cypress-demo-framework;https://github.com/JoanEsquivel/cypress-demo-framework/commit/ee50bae32b407fc16b9524c826e4190b52b8259d;Adding typescript configuration, test, and custom command demo.
;todomvc-cypress-exercise;https://api.github.com/repos/marcoemrich/todomvc-cypress-exercise;https://github.com/marcoemrich/todomvc-cypress-exercise/commit/834472cb1b3a97e359475935e21f1608b00d58d9;fix(test): remove only
;todomvc-cypress-exercise;https://api.github.com/repos/marcoemrich/todomvc-cypress-exercise;https://github.com/marcoemrich/todomvc-cypress-exercise/commit/072b89cfdb43489f3349affcadd1e97fe8f0898c;feat(core): fix tests
;todomvc-cypress-exercise;https://api.github.com/repos/marcoemrich/todomvc-cypress-exercise;https://github.com/marcoemrich/todomvc-cypress-exercise/commit/c687da24395a3a419b5869bc0a2ea63323cca1bc;feat(test): add e2e tests
;todomvc-cypress-exercise;https://api.github.com/repos/marcoemrich/todomvc-cypress-exercise;https://github.com/marcoemrich/todomvc-cypress-exercise/commit/5de48dfe2312fe489c721ded27eab3e8ed15af63;feat(test): simplify click
;todomvc-cypress-exercise;https://api.github.com/repos/marcoemrich/todomvc-cypress-exercise;https://github.com/marcoemrich/todomvc-cypress-exercise/commit/ad53a42cf36165e0a094488cf83c8a10a55301cb;feat(test): implement unit tests
;todomvc-cypress-exercise;https://api.github.com/repos/marcoemrich/todomvc-cypress-exercise;https://github.com/marcoemrich/todomvc-cypress-exercise/commit/be5b18777be1164844667b4536df3f9ae8c120c8;feat(test): setup testing
;cypressTest-angular;https://api.github.com/repos/lucasrmagalhaes/cypressTest-angular;https://github.com/lucasrmagalhaes/cypressTest-angular/commit/4685fff7e0969c8137778e2344074067dd41ea76;Merge branch 'main' of github.com:lucasrmagalhaes/cypressTestAngular-DIO into main
;cypressTest-angular;https://api.github.com/repos/lucasrmagalhaes/cypressTest-angular;https://github.com/lucasrmagalhaes/cypressTest-angular/commit/37fa31a34d8044afca27a3df8e0ac2481674a611;Merge branch 'main' of github.com:lucasrmagalhaes/cypressTestAngular-DIO into main
;cypress-cucumber-boilerplate;https://api.github.com/repos/vinayaktitti2015/cypress-cucumber-boilerplate;https://github.com/vinayaktitti2015/cypress-cucumber-boilerplate/commit/1357a5d7432beb41acb5e391eb7dd72381bf48c9;Updated Visual testing checks
;cypress-for-everything;https://api.github.com/repos/riccardogiorato/cypress-for-everything;https://github.com/riccardogiorato/cypress-for-everything/commit/f030a3fa002be85ec069245799cafd704ba4ec9b;remove before segment inside sitemap test to prevent errors and block third party scripts domains
;cypress-for-everything;https://api.github.com/repos/riccardogiorato/cypress-for-everything;https://github.com/riccardogiorato/cypress-for-everything/commit/fcd55528fded3837268dab54e4133b8aee0416f7;change user agent as test for vercel
;cypress-for-everything;https://api.github.com/repos/riccardogiorato/cypress-for-everything;https://github.com/riccardogiorato/cypress-for-everything/commit/3e061784167d59d971016ac311e395a3039ac222;remove old tests
;cypress-for-everything;https://api.github.com/repos/riccardogiorato/cypress-for-everything;https://github.com/riccardogiorato/cypress-for-everything/commit/b1bf7fb0bdcfa04bbac652a0126b007443725043;fix tests and update cypress
;cypress-graphql-mock-network;https://api.github.com/repos/warrenday/cypress-graphql-mock-network;https://github.com/warrenday/cypress-graphql-mock-network/commit/d35d0d0090dc577dc4bcac30424b0ef786ab38f7;install latest packages
;cypress-graphql-mock-network;https://api.github.com/repos/warrenday/cypress-graphql-mock-network;https://github.com/warrenday/cypress-graphql-mock-network/commit/b816f16c1bcb6562eb93997c2a37b0b01fddc3d8;remove test screenshots
;cypress-graphql-mock-network;https://api.github.com/repos/warrenday/cypress-graphql-mock-network;https://github.com/warrenday/cypress-graphql-mock-network/commit/9f9426cb7941c40f059d0d0c53a5cec07b3bef65;added more tests
;cypress-graphql-mock-network;https://api.github.com/repos/warrenday/cypress-graphql-mock-network;https://github.com/warrenday/cypress-graphql-mock-network/commit/693f011dd5d4f3fe7433de5d0bfadf0bb5876755;test against latest major cypress
;cypress-graphql-mock-network;https://api.github.com/repos/warrenday/cypress-graphql-mock-network;https://github.com/warrenday/cypress-graphql-mock-network/commit/e9b14bc88106669dcd5b02f386c279366c1e19c6;run demo app in background to test e2e with cypress
;cypress-fill-command;https://api.github.com/repos/DanielFerrariR/cypress-fill-command;https://github.com/DanielFerrariR/cypress-fill-command/commit/3a2482070d1b2b512561fc4b9c137711dbae7e70;fix(/): fixing tests
;cypress-realworld-app;https://api.github.com/repos/slawekradzyminski/cypress-realworld-app;https://github.com/slawekradzyminski/cypress-realworld-app/commit/6dbba4d071d20d1ccc8337a49f711d94c692753f;added API tests to CI
;cypress-realworld-app;https://api.github.com/repos/slawekradzyminski/cypress-realworld-app;https://github.com/slawekradzyminski/cypress-realworld-app/commit/e2de47f953ca9762d480c7d87bbe8809cb717a0e;removed api tests and edge tests
;cypress-realworld-app;https://api.github.com/repos/slawekradzyminski/cypress-realworld-app;https://github.com/slawekradzyminski/cypress-realworld-app/commit/d0de32f59ebf74cd33c7152c3d39d839c98bd83b;fixed tests + node16 + edge
;cypress_todos;https://api.github.com/repos/SheaClose/cypress_todos;https://github.com/SheaClose/cypress_todos/commit/ff7152d98763a15f9f84e35e3005666648d53ef4;"Merge pull request #2 from SheaClose/completeFrontEndForTesting

updated Readme"
;cypress_todos;https://api.github.com/repos/SheaClose/cypress_todos;https://github.com/SheaClose/cypress_todos/commit/099678e5b799895893dd0df1040020f87c00fbef;"Merge pull request #1 from SheaClose/completeFrontEndForTesting

Complete front end for testing"
;cypress_todos;https://api.github.com/repos/SheaClose/cypress_todos;https://github.com/SheaClose/cypress_todos/commit/679cb0fea32ba534e035e10f1c04011e7b8322e0;added server and finished front end so that tests can focus on dom traversal, rather than TDD
;cypress_todos;https://api.github.com/repos/SheaClose/cypress_todos;https://github.com/SheaClose/cypress_todos/commit/32a8ba7dfa1390e8ef4ccccd222d9f9b65806f81;added server and finished front end so that tests can focus on dom traversal, rather than TDD
;cra-rtl-cypress-circleci;https://api.github.com/repos/jeanbauer/cra-rtl-cypress-circleci;https://github.com/jeanbauer/cra-rtl-cypress-circleci/commit/dd21eb88b6a8ef81f7139b567cdcb02f31335d8d;Add unit test stage on pipeline :sparkles:
;cra-rtl-cypress-circleci;https://api.github.com/repos/jeanbauer/cra-rtl-cypress-circleci;https://github.com/jeanbauer/cra-rtl-cypress-circleci/commit/e8bb3c2356dcf17e8001d515972b59f79b464637;Add React testing library :heavy_plus_sign:
;cypress-applitools-webinar;https://api.github.com/repos/applitools/cypress-applitools-webinar;https://github.com/applitools/cypress-applitools-webinar/commit/24edd19ad3f40288a3ec7d2ded9e5f71081b3675;more tests
;cypress-applitools-webinar;https://api.github.com/repos/applitools/cypress-applitools-webinar;https://github.com/applitools/cypress-applitools-webinar/commit/ee44101822be2969e7a735a7c29ab764fa2107cd;finished visual tests and added npm test
;cypress-applitools-webinar;https://api.github.com/repos/applitools/cypress-applitools-webinar;https://github.com/applitools/cypress-applitools-webinar/commit/1ca1e12a6526a1ed6ce9cdf5231932b6bcd72286;make CSS local to allow changes in it for visual testing demo
;cypress-applitools-webinar;https://api.github.com/repos/applitools/cypress-applitools-webinar;https://github.com/applitools/cypress-applitools-webinar/commit/a6298cb8521ff3b43d06d94bc138769c4e05f6c3;Add visual tests
;cypress-applitools-webinar;https://api.github.com/repos/applitools/cypress-applitools-webinar;https://github.com/applitools/cypress-applitools-webinar/commit/a07bfbc1bdd8617e4880f55ee12b089dfe6e42cb;add simple post plus comment test
;cypress-applitools-webinar;https://api.github.com/repos/applitools/cypress-applitools-webinar;https://github.com/applitools/cypress-applitools-webinar/commit/856642c7d9d9873dcc6e9d0849f2b9bf7619ce73;tried commenting out styles - the functional tests still pass
;cypress-applitools-webinar;https://api.github.com/repos/applitools/cypress-applitools-webinar;https://github.com/applitools/cypress-applitools-webinar/commit/5d8e1bd6a2cb86f4c3db135a2fab2e3ea1191109;more testing
;cypress-applitools-webinar;https://api.github.com/repos/applitools/cypress-applitools-webinar;https://github.com/applitools/cypress-applitools-webinar/commit/708731e7cfe8ceecb12d67fc2812f9a4217c748a;fix #4: register user if needed before each test
;cypress-applitools-webinar;https://api.github.com/repos/applitools/cypress-applitools-webinar;https://github.com/applitools/cypress-applitools-webinar/commit/14f4ee700d09725db9006640d5b702deb130fd09;describe functional tests, close #1
;cypress-applitools-webinar;https://api.github.com/repos/applitools/cypress-applitools-webinar;https://github.com/applitools/cypress-applitools-webinar/commit/49a6726edae5bbdf7162bb217d29d4c6f50f85ca;working test to post new article
;cypress-applitools-webinar;https://api.github.com/repos/applitools/cypress-applitools-webinar;https://github.com/applitools/cypress-applitools-webinar/commit/5148510622fab4984d1521702498954825060b4f;shows feeds test
;cypress-graphql-mock-example;https://api.github.com/repos/tgriesser/cypress-graphql-mock-example;https://github.com/tgriesser/cypress-graphql-mock-example/commit/0d779d9f1be0804c01a5bee71fd304cdfdee996e;Abstracting/injecting schema/types from test calls
;cypress-graphql-mock-example;https://api.github.com/repos/tgriesser/cypress-graphql-mock-example;https://github.com/tgriesser/cypress-graphql-mock-example/commit/f13306ad8d48c92961d5fb45d524b02df32dded3;"Delete circle.yml

Both this repository and CircleCI 1.0 are deprecated, and we're already running the same tests under Travis."
;cypress-repeat;https://api.github.com/repos/bahmutov/cypress-repeat;https://github.com/bahmutov/cypress-repeat/commit/aec4690561a46948d4f7e5c81e874827d53c2162;adding a --rerun-failed-only flag which only runs failed tests on the reruns, README updated, cypress version up to the latest
;cypress-repeat;https://api.github.com/repos/bahmutov/cypress-repeat;https://github.com/bahmutov/cypress-repeat/commit/1faa130140fcba318aecb5646dea893c98618716;add note about test retries, closes #13
;cypress-slack-video-upload-action;https://api.github.com/repos/trymbill/cypress-slack-video-upload-action;https://github.com/trymbill/cypress-slack-video-upload-action/commit/1e5fa698dfcd7c5bc67be45221894628a9eeb497;"Revert ""Testing husky implementation""

This reverts commit 69277173d45fadd3803b29ce7a5103398839baa1."
